0.1723885298 	0.2401039251 	0.3664951183 	0.4408496316 	0.5016315733 	0.5506969057 	0.5926168000 	0.6295445498 	0.6624369225 	0.6923756172 	0.7190063253 	0.7434009918 	0.7643683386 	0.7836136242 	0.7989672065 	0.8134023394 	0.8231852250 	0.8334281425 	0.8376969605 	0.8446597845 	0.8431588311 	0.8478919247 	0.8393307981 	0.8426972279 	0.8232210773 	0.8251723919 	0.7846870204 	0.7821183783 	0.6931628177 	0.6703761162 	0.4380894862 	0.3094104387 	
-0.0537707422 	-0.0621916535 	-0.0256014208 	0.0162727830 	0.0689792736 	0.1207103732 	0.1728695981 	0.2229561370 	0.2707292431 	0.3159213634 	0.3577558276 	0.3968078877 	0.4317419379 	0.4640613029 	0.4914826211 	0.5169972817 	0.5366203144 	0.5557725582 	0.5674636468 	0.5810853096 	0.5844548436 	0.5934819551 	0.5871197220 	0.5919811317 	0.5719107446 	0.5710952920 	0.5273833840 	0.5142812515 	0.4235695684 	0.3815315574 	0.1871331588 	0.0964517941 	
-0.0421535471 	-0.0765099998 	-0.0706323390 	-0.0548277131 	-0.0218485708 	0.0153540513 	0.0569404992 	0.0991753114 	0.1411608575 	0.1817509101 	0.2200090614 	0.2558073528 	0.2880854740 	0.3175451587 	0.3426750790 	0.3652858611 	0.3828406456 	0.3988340408 	0.4087635838 	0.4188015136 	0.4209619613 	0.4257580991 	0.4192255233 	0.4189094786 	0.4006876964 	0.3933692219 	0.3556017134 	0.3341377870 	0.2587263774 	0.2054236178 	0.0625829065 	0.0128401719 	
-0.0131862528 	-0.0311916476 	-0.0400364278 	-0.0324723308 	-0.0120726746 	0.0156641549 	0.0483760561 	0.0829193131 	0.1178773020 	0.1519110365 	0.1840029707 	0.2137078339 	0.2401358559 	0.2635372878 	0.2829024094 	0.2992960480 	0.3111874576 	0.3207527396 	0.3253113421 	0.3287096095 	0.3261518267 	0.3241307483 	0.3141792722 	0.3070248832 	0.2878901763 	0.2741895671 	0.2402403191 	0.2138600895 	0.1509832975 	0.0966005138 	-0.0051866765 	-0.0251506517 	
-0.0071694117 	-0.0165690325 	-0.0185195995 	-0.0095797311 	0.0086433987 	0.0324429397 	0.0601620717 	0.0895090510 	0.1192661401 	0.1482469509 	0.1754835587 	0.2004010724 	0.2221960596 	0.2408490850 	0.2556101540 	0.2670849022 	0.2743081473 	0.2786427892 	0.2784907279 	0.2762671919 	0.2691482325 	0.2611644019 	0.2473286533 	0.2342020077 	0.2129666757 	0.1940237998 	0.1615767955 	0.1315974609 	0.0766032926 	0.0250327896 	-0.0438051641 	-0.0402456520 	
-0.0020798965 	-0.0044191757 	-0.0021152685 	0.0077778077 	0.0238529237 	0.0442997178 	0.0677278549 	0.0926217318 	0.1179375370 	0.1426594882 	0.1658754126 	0.1869517227 	0.2051481412 	0.2202919713 	0.2317897311 	0.2399712216 	0.2441835114 	0.2452882333 	0.2422732001 	0.2366847914 	0.2267941643 	0.2151851068 	0.1988722356 	0.1820181144 	0.1593046427 	0.1370416434 	0.1052730141 	0.0729915801 	0.0235991747 	-0.0226709980 	-0.0653042072 	-0.0433047757 	
-0.0006065551 	0.0008353792 	0.0069442850 	0.0179610232 	0.0330687746 	0.0508936489 	0.0707204721 	0.0915939720 	0.1127896931 	0.1334817697 	0.1528649793 	0.1703098782 	0.1851611371 	0.1971793706 	0.2059092330 	0.2115232606 	0.2135847483 	0.2126337435 	0.2080103676 	0.2006918796 	0.1895785110 	0.1763327398 	0.1591207391 	0.1406270339 	0.1175458420 	0.0936767924 	0.0624967150 	0.0291219251 	-0.0153285372 	-0.0542679110 	-0.0754159801 	-0.0397171917 	
0.0003560749 	0.0043375439 	0.0126873806 	0.0238495227 	0.0373448624 	0.0523315998 	0.0685962049 	0.0856336396 	0.1029449979 	0.1198441600 	0.1356094913 	0.1496367669 	0.1613547646 	0.1705121429 	0.1767757303 	0.1802432142 	0.1806410639 	0.1783156712 	0.1728381966 	0.1648175836 	0.1535311088 	0.1400317677 	0.1231450116 	0.1045673743 	0.0821129750 	0.0579382729 	0.0276458346 	-0.0055240559 	-0.0446566644 	-0.0747637055 	-0.0778270254 	-0.0328519956 	
0.0007156397 	0.0059416763 	0.0151766488 	0.0256857286 	0.0372836737 	0.0494347727 	0.0623495263 	0.0758166399 	0.0895170847 	0.1028749942 	0.1152530867 	0.1260949387 	0.1349133361 	0.1414748681 	0.1455463026 	0.1471927502 	0.1462598801 	0.1429784473 	0.1370777102 	0.1289322003 	0.1180570715 	0.1050942267 	0.0892404849 	0.0714812529 	0.0502216417 	0.0265129071 	-0.0025478213 	-0.0343008576 	-0.0673407184 	-0.0876526440 	-0.0752525933 	-0.0249857893 	
0.0009598838 	0.0066724183 	0.0156362271 	0.0246017203 	0.0336933566 	0.0427531442 	0.0522882831 	0.0622997620 	0.0725752505 	0.0826236310 	0.0918786537 	0.0998379984 	0.1060849765 	0.1104103871 	0.1126502091 	0.1128517213 	0.1109377074 	0.1070666705 	0.1010724198 	0.0931807948 	0.0830566502 	0.0710571112 	0.0565710169 	0.0400453578 	0.0201834558 	-0.0026572038 	-0.0301254862 	-0.0593400035 	-0.0854318475 	-0.0954572996 	-0.0698403862 	-0.0176231589 	
0.0010512156 	0.0065083472 	0.0141944954 	0.0209228499 	0.0271288930 	0.0329967628 	0.0392137340 	0.0459109477 	0.0529449316 	0.0599045949 	0.0662970505 	0.0716807034 	0.0756958355 	0.0781518632 	0.0789224645 	0.0780357377 	0.0754549108 	0.0712874723 	0.0654309967 	0.0580129295 	0.0487844521 	0.0378923319 	0.0247999458 	0.0095402355 	-0.0090117246 	-0.0308227054 	-0.0563281390 	-0.0819771287 	-0.1003365075 	-0.0999257578 	-0.0632026985 	-0.0115777325 	
0.0010700186 	0.0057150530 	0.0113444858 	0.0152887602 	0.0182680521 	0.0208071132 	0.0236781157 	0.0271111329 	0.0310123364 	0.0350578852 	0.0388281133 	0.0419403783 	0.0440718799 	0.0450340094 	0.0447046894 	0.0430804925 	0.0401321630 	0.0359225309 	0.0303795280 	0.0235569206 	0.0152416128 	0.0054105890 	-0.0064706132 	-0.0206684187 	-0.0381360086 	-0.0588134196 	-0.0818931199 	-0.1029712480 	-0.1129012564 	-0.1021097512 	-0.0563803619 	-0.0071013186 	
0.0009831489 	0.0043085055 	0.0072800536 	0.0080852807 	0.0076596499 	0.0068261634 	0.0063634828 	0.0065814347 	0.0074357776 	0.0087046819 	0.0100476767 	0.0111409391 	0.0116824785 	0.0114683789 	0.0103510742 	0.0082787189 	0.0052000723 	0.0011290968 	-0.0040059579 	-0.0102185472 	-0.0177274741 	-0.0267004168 	-0.0376976915 	-0.0511533295 	-0.0677547400 	-0.0870932704 	-0.1071062586 	-0.1225558853 	-0.1234285490 	-0.1024540773 	-0.0498775959 	-0.0040786929 	
0.0008115201 	0.0024463683 	0.0023727508 	-0.0001501643 	-0.0040683232 	-0.0083011116 	-0.0121143683 	-0.0151133645 	-0.0172819946 	-0.0187220826 	-0.0196880369 	-0.0204437020 	-0.0212819153 	-0.0224368019 	-0.0241066067 	-0.0264106297 	-0.0294502207 	-0.0332732595 	-0.0379807413 	-0.0436582305 	-0.0505599599 	-0.0589696301 	-0.0694516043 	-0.0824452605 	-0.0982201392 	-0.1157552422 	-0.1317964195 	-0.1404563651 	-0.1317138119 	-0.1009428021 	-0.0438015165 	-0.0022216648 	
0.0005474520 	0.0002221519 	-0.0030957849 	-0.0089777385 	-0.0163585374 	-0.0239508107 	-0.0310989026 	-0.0373167058 	-0.0425151956 	-0.0466605906 	-0.0499108447 	-0.0524622336 	-0.0545992854 	-0.0565919750 	-0.0587051248 	-0.0611417798 	-0.0640787184 	-0.0676435279 	-0.0719942039 	-0.0772957122 	-0.0838488118 	-0.0920047804 	-0.1022588732 	-0.1148680508 	-0.1295189096 	-0.1444106166 	-0.1552733931 	-0.1559013649 	-0.1371316544 	-0.0973039331 	-0.0380621649 	-0.0011948022 	
0.0002169007 	-0.0021886853 	-0.0087527662 	-0.0178818715 	-0.0286003077 	-0.0394624817 	-0.0499081612 	-0.0593528083 	-0.0676246684 	-0.0745434556 	-0.0801592713 	-0.0845876148 	-0.0880946488 	-0.0909805166 	-0.0935809642 	-0.0961924235 	-0.0990866303 	-0.1024877675 	-0.1066314813 	-0.1117610427 	-0.1182081134 	-0.1263139931 	-0.1363899755 	-0.1483216868 	-0.1610866068 	-0.1720692469 	-0.1762902670 	-0.1676906851 	-0.1388079481 	-0.0912650418 	-0.0325607826 	-0.0006816903 	
-0.0001602132 	-0.0046341164 	-0.0142711951 	-0.0264041127 	-0.0402272312 	-0.0541861071 	-0.0678243337 	-0.0804625772 	-0.0918452366 	-0.1016440365 	-0.1097912159 	-0.1163041575 	-0.1214094361 	-0.1254179030 	-0.1287249881 	-0.1317171405 	-0.1347677980 	-0.1382041427 	-0.1423439857 	-0.1474886864 	-0.1539541162 	-0.1619680590 	-0.1715267562 	-0.1819949489 	-0.1916053814 	-0.1970520033 	-0.1930828889 	-0.1743668247 	-0.1359008265 	-0.0828223446 	-0.0272911092 	-0.0004214299 	
