0.1723885151 	0.2401039657 	0.3664951272 	0.4408496809 	0.5016316030 	0.5506969441 	0.5926168089 	0.6295445481 	0.6624368891 	0.6923755693 	0.7190062538 	0.7434009116 	0.7643682468 	0.7836135322 	0.7989671136 	0.8134022525 	0.8231851440 	0.8334280704 	0.8376968974 	0.8446597307 	0.8431587870 	0.8478918894 	0.8393307726 	0.8426972110 	0.8232210697 	0.8251723926 	0.7846870298 	0.7821183903 	0.6931628409 	0.6703761249 	0.4380894834 	0.3094102818 	
-0.0537706923 	-0.0621916406 	-0.0256013671 	0.0162728103 	0.0689793002 	0.1207103522 	0.1728695501 	0.2229560368 	0.2707291132 	0.3159211930 	0.3577556387 	0.3968076767 	0.4317417231 	0.4640610831 	0.4914824093 	0.5169970764 	0.5366201234 	0.5557723797 	0.5674634847 	0.5810851624 	0.5844547124 	0.5934818400 	0.5871196219 	0.5919810494 	0.5719106766 	0.5710952438 	0.5273833491 	0.5142812353 	0.4235695603 	0.3815315591 	0.1871331603 	0.0964519501 	
-0.0421535997 	-0.0765099764 	-0.0706323382 	-0.0548277222 	-0.0218486401 	0.0153539425 	0.0569403234 	0.0991750961 	0.1411605918 	0.1817506228 	0.2200087489 	0.2558070400 	0.2880851582 	0.3175448580 	0.3426747893 	0.3652855937 	0.3828403950 	0.3988338135 	0.4087633740 	0.4188013250 	0.4209617892 	0.4257579461 	0.4192253863 	0.4189093603 	0.4006875952 	0.3933691410 	0.3556016505 	0.3341377444 	0.2587263507 	0.2054236009 	0.0625828992 	0.0128400162 	
-0.0131861784 	-0.0311916557 	-0.0400364490 	-0.0324724072 	-0.0120727950 	0.0156639613 	0.0483758152 	0.0829190131 	0.1178769752 	0.1519106792 	0.1840026131 	0.2137074729 	0.2401355148 	0.2635369604 	0.2829021115 	0.2992957698 	0.3111872096 	0.3207525101 	0.3253111386 	0.3287094207 	0.3261516591 	0.3241305924 	0.3141791350 	0.3070247575 	0.2878900694 	0.2741894746 	0.2402402468 	0.2138600331 	0.1509832574 	0.0966004852 	-0.0051866935 	-0.0251505042 	
-0.0071694954 	-0.0165690456 	-0.0185196557 	-0.0095798278 	0.0086432331 	0.0324427241 	0.0601617935 	0.0895087395 	0.1192657927 	0.1482465977 	0.1754831989 	0.2004007308 	0.2221957323 	0.2408487885 	0.2556098803 	0.2670846608 	0.2743079276 	0.2786425964 	0.2784905514 	0.2762670350 	0.2691480866 	0.2611642701 	0.2473285302 	0.2342018972 	0.2129665754 	0.1940237137 	0.1615767222 	0.1315974014 	0.0766032439 	0.0250327501 	-0.0438051885 	-0.0402458145 	
-0.0020798074 	-0.0044192012 	-0.0021153315 	0.0077776837 	0.0238527485 	0.0442994800 	0.0677275793 	0.0926214159 	0.1179372100 	0.1426591502 	0.1658750896 	0.1869514119 	0.2051478614 	0.2202917145 	0.2317895087 	0.2399710218 	0.2441833407 	0.2452880788 	0.2422730664 	0.2366846664 	0.2267940528 	0.2151849991 	0.1988721377 	0.1820180196 	0.1593045582 	0.1370415646 	0.1052729467 	0.0729915184 	0.0235991215 	-0.0226710437 	-0.0653042361 	-0.0433046300 	
-0.0006066554 	0.0008353535 	0.0069442058 	0.0179608933 	0.0330685815 	0.0508934132 	0.0707201923 	0.0915936746 	0.1127893795 	0.1334814656 	0.1528646843 	0.1703096119 	0.1851608939 	0.1971791621 	0.2059090489 	0.2115231068 	0.2135846126 	0.2126336290 	0.2080102629 	0.2006917873 	0.1895784220 	0.1763326575 	0.1591206577 	0.1406269576 	0.1175457678 	0.0936767240 	0.0624966495 	0.0291218631 	-0.0153285962 	-0.0542679615 	-0.0754160102 	-0.0397173534 	
0.0003561764 	0.0043375114 	0.0126872991 	0.0238493806 	0.0373446717 	0.0523313611 	0.0685959410 	0.0856333533 	0.1029447136 	0.1198438791 	0.1356092343 	0.1496365306 	0.1613545621 	0.1705119651 	0.1767755839 	0.1802430870 	0.1806409596 	0.1783155773 	0.1728381163 	0.1648175063 	0.1535310386 	0.1400316964 	0.1231449444 	0.1045673055 	0.0821129101 	0.0579382069 	0.0276457709 	-0.0055241220 	-0.0446567267 	-0.0747637581 	-0.0778270544 	-0.0328518451 	
0.0007155273 	0.0059416435 	0.0151765589 	0.0256855883 	0.0372834810 	0.0494345478 	0.0623492723 	0.0758163786 	0.0895168189 	0.1028747444 	0.1152528522 	0.1260947340 	0.1349131548 	0.1414747179 	0.1455461725 	0.1471926439 	0.1462597858 	0.1429783676 	0.1370776349 	0.1289321326 	0.1180570034 	0.1050941624 	0.0892404189 	0.0714811894 	0.0502215763 	0.0265128421 	-0.0025478905 	-0.0343009284 	-0.0673407863 	-0.0876526975 	-0.0752526183 	-0.0249859451 	
0.0009599940 	0.0066723808 	0.0156361389 	0.0246015794 	0.0336931764 	0.0427529295 	0.0522880518 	0.0622995175 	0.0725750116 	0.0826233989 	0.0918784443 	0.0998378078 	0.1060848144 	0.1104102445 	0.1126500907 	0.1128516157 	0.1109376177 	0.1070665862 	0.1010723445 	0.0931807201 	0.0830565807 	0.0710570403 	0.0565709493 	0.0400452881 	0.0201833872 	-0.0026572773 	-0.0301255619 	-0.0593400825 	-0.0854319185 	-0.0954573522 	-0.0698404065 	-0.0176230014 	
