0.0000000000 	0.0008063904 	0.0008413086 	0.0009506520 	0.0009940723 	0.0010221938 	0.0010296766 	0.0010223575 	0.0009999462 	0.0009666431 	0.0009237658 	0.0008762313 	0.0008249869 	0.0007759665 	0.0007282124 	0.0006889823 	0.0006540212 	0.0006330726 	0.0006169899 	0.0006205497 	0.0006273986 	0.0006621032 	0.0006972691 	0.0007760924 	0.0008534179 	0.0010086171 	0.0011660784 	0.0014812996 	0.0018201751 	0.0025268459 	0.0032850513 	0.0049628359 	
0.0006764207 	0.0007564806 	0.0007899595 	0.0008619383 	0.0009093967 	0.0009501096 	0.0009672965 	0.0009685420 	0.0009521667 	0.0009235043 	0.0008841194 	0.0008395141 	0.0007908204 	0.0007442993 	0.0006989479 	0.0006622800 	0.0006297570 	0.0006114317 	0.0005976085 	0.0006035206 	0.0006119227 	0.0006479982 	0.0006830338 	0.0007606505 	0.0008340277 	0.0009805949 	0.0011227711 	0.0013997561 	0.0016698273 	0.0021856734 	0.0026213676 	0.0034705194 	
0.0007079682 	0.0007956527 	0.0008243005 	0.0008860628 	0.0009218680 	0.0009521899 	0.0009626669 	0.0009593685 	0.0009403671 	0.0009100657 	0.0008698970 	0.0008247140 	0.0007759878 	0.0007292752 	0.0006843180 	0.0006475902 	0.0006157594 	0.0005971881 	0.0005840920 	0.0005888810 	0.0005973673 	0.0006299149 	0.0006627112 	0.0007309529 	0.0007956890 	0.0009190897 	0.0010367003 	0.0012579686 	0.0014673546 	0.0018485760 	0.0021674037 	0.0026590058 	
0.0008031781 	0.0008007570 	0.0008224073 	0.0008572318 	0.0008869216 	0.0009115877 	0.0009213276 	0.0009181309 	0.0009003968 	0.0008715782 	0.0008332251 	0.0007898034 	0.0007431119 	0.0006982448 	0.0006555329 	0.0006206259 	0.0005911622 	0.0005740464 	0.0005631206 	0.0005682578 	0.0005780074 	0.0006082778 	0.0006398380 	0.0006999353 	0.0007573013 	0.0008596815 	0.0009558848 	0.0011284133 	0.0012871624 	0.0015624483 	0.0017809314 	0.0020587856 	
0.0008049909 	0.0008120998 	0.0008277687 	0.0008544680 	0.0008760503 	0.0008930464 	0.0008973945 	0.0008901861 	0.0008702049 	0.0008401308 	0.0008016152 	0.0007585122 	0.0007129258 	0.0006692533 	0.0006284353 	0.0005950747 	0.0005678552 	0.0005520055 	0.0005431283 	0.0005483523 	0.0005591504 	0.0005868263 	0.0006169342 	0.0006688800 	0.0007192005 	0.0008022492 	0.0008799188 	0.0010119655 	0.0011327251 	0.0013332058 	0.0014900250 	0.0016447636 	
0.0008159860 	0.0008157439 	0.0008252561 	0.0008404861 	0.0008543755 	0.0008637590 	0.0008631656 	0.0008523177 	0.0008303415 	0.0007992839 	0.0007607900 	0.0007183187 	0.0006741023 	0.0006320805 	0.0005935253 	0.0005622946 	0.0005377172 	0.0005237917 	0.0005173160 	0.0005233776 	0.0005355535 	0.0005616813 	0.0005909020 	0.0006366706 	0.0006815969 	0.0007498382 	0.0008137487 	0.0009157973 	0.0010097262 	0.0011561886 	0.0012699580 	0.0013532921 	
0.0008180351 	0.0008209206 	0.0008269309 	0.0008365602 	0.0008433765 	0.0008455313 	0.0008388157 	0.0008229550 	0.0007974500 	0.0007639785 	0.0007242822 	0.0006814107 	0.0006377511 	0.0005967188 	0.0005598767 	0.0005303159 	0.0005079080 	0.0004955274 	0.0004909638 	0.0004975950 	0.0005107001 	0.0005353666 	0.0005635698 	0.0006042106 	0.0006446650 	0.0007014851 	0.0007552477 	0.0008356227 	0.0009111027 	0.0010192645 	0.0011020764 	0.0011405704 	
0.0008206830 	0.0008238039 	0.0008263923 	0.0008302753 	0.0008306643 	0.0008261416 	0.0008137162 	0.0007931227 	0.0007641290 	0.0007282501 	0.0006872281 	0.0006439136 	0.0006006866 	0.0005606384 	0.0005253784 	0.0004974765 	0.0004770281 	0.0004661484 	0.0004631994 	0.0004704198 	0.0004841963 	0.0005077725 	0.0005350636 	0.0005718824 	0.0006089893 	0.0006577180 	0.0007046425 	0.0007703389 	0.0008337829 	0.0009153572 	0.0009770127 	0.0009860511 	
0.0008245389 	0.0008285055 	0.0008288780 	0.0008289228 	0.0008240460 	0.0008138070 	0.0007960220 	0.0007706826 	0.0007379136 	0.0006991630 	0.0006563290 	0.0006120586 	0.0005688093 	0.0005292952 	0.0004951912 	0.0004685166 	0.0004495631 	0.0004397422 	0.0004378998 	0.0004453387 	0.0004593512 	0.0004817879 	0.0005080965 	0.0005418688 	0.0005764839 	0.0006196099 	0.0006623883 	0.0007188033 	0.0007753924 	0.0008393219 	0.0008880605 	0.0008772949 	
0.0008295913 	0.0008334314 	0.0008317344 	0.0008282677 	0.0008189314 	0.0008038366 	0.0007814302 	0.0007519408 	0.0007157338 	0.0006743494 	0.0006297540 	0.0005845706 	0.0005412028 	0.0005021649 	0.0004690173 	0.0004434362 	0.0004256883 	0.0004167555 	0.0004156896 	0.0004232394 	0.0004372374 	0.0004587040 	0.0004841128 	0.0005157028 	0.0005487119 	0.0005884927 	0.0006294820 	0.0006810327 	0.0007349204 	0.0007880483 	0.0008300328 	0.0008062776 	
0.0008373589 	0.0008407492 	0.0008375717 	0.0008314421 	0.0008187223 	0.0007997744 	0.0007735770 	0.0007404773 	0.0007011733 	0.0006572540 	0.0006108945 	0.0005646407 	0.0005209585 	0.0004821003 	0.0004496012 	0.0004247499 	0.0004078512 	0.0003994511 	0.0003988309 	0.0004062454 	0.0004200321 	0.0004405662 	0.0004652254 	0.0004953005 	0.0005276008 	0.0005658930 	0.0006072131 	0.0006573423 	0.0007117537 	0.0007588874 	0.0007977489 	0.0007660236 	
