1	 1.9870968733 
2	 0.8890322826 
3	 0.7316272324 
4	 0.6268046252 
5	 0.5454897794 
6	 0.4732384597 
7	 0.4091048691 
8	 0.3571641362 
9	 0.3190866838 
10	 0.2917483232 
11	 0.2699447888 
12	 0.2500940670 
13	 0.2313763131 
14	 0.2145899739 
15	 0.2005301770 
16	 0.1891345539 
17	 0.1796467316 
18	 0.1712433963 
19	 0.1634602814 
20	 0.1562073291 
21	 0.1495558488 
22	 0.1435429023 
23	 0.1381075628 
24	 0.1331344121 
25	 0.1285207586 
26	 0.1242090195 
27	 0.1201724068 
28	 0.1164144727 
29	 0.1129135337 
30	 0.1096380432 
31	 0.1065643907 
32	 0.1036614485 
33	 0.1009200439 
34	 0.0983297541 
35	 0.0958776345 
36	 0.0935521834 
37	 0.0913428646 
38	 0.0892399199 
39	 0.0872364959 
40	 0.0853262137 
41	 0.0835016774 
42	 0.0817573384 
43	 0.0800877876 
44	 0.0784881545 
45	 0.0769540023 
46	 0.0754812652 
47	 0.0740662140 
48	 0.0727054184 
49	 0.0713957157 
50	 0.0701341924 
51	 0.0689181566 
52	 0.0677451112 
53	 0.0666127453 
54	 0.0655189086 
55	 0.0644616073 
56	 0.0634389814 
57	 0.0624492963 
58	 0.0614909332 
59	 0.0605623788 
60	 0.0596622131 
61	 0.0587891098 
62	 0.0579418331 
63	 0.0571192140 
64	 0.0563201506 
65	 0.0555436098 
66	 0.0547886152 
67	 0.0540542529 
68	 0.0533396603 
69	 0.0526440191 
70	 0.0519665580 
71	 0.0513065438 
72	 0.0506632887 
73	 0.0500361387 
74	 0.0494244718 
75	 0.0488276984 
76	 0.0482452594 
77	 0.0476766238 
78	 0.0471212867 
79	 0.0465787675 
80	 0.0460486097 
81	 0.0455303761 
82	 0.0450236522 
83	 0.0445280428 
84	 0.0440431698 
85	 0.0435686723 
86	 0.0431042053 
87	 0.0426494396 
88	 0.0422040574 
89	 0.0417677605 
90	 0.0413402590 
91	 0.0409212788 
92	 0.0405105532 
93	 0.0401078289 
94	 0.0397128624 
95	 0.0393254220 
96	 0.0389452815 
97	 0.0385722279 
98	 0.0382060516 
99	 0.0378465561 
100	 0.0374935493 
101	 0.0371468466 
102	 0.0368062719 
103	 0.0364716556 
104	 0.0361428330 
105	 0.0358196465 
106	 0.0355019443 
107	 0.0351895801 
108	 0.0348824112 
109	 0.0345803027 
110	 0.0342831222 
111	 0.0339907428 
112	 0.0337030417 
113	 0.0334199011 
114	 0.0331412056 
115	 0.0328668464 
116	 0.0325967139 
117	 0.0323307076 
118	 0.0320687262 
119	 0.0318106730 
120	 0.0315564546 
121	 0.0313059803 
122	 0.0310591633 
123	 0.0308159162 
124	 0.0305761606 
125	 0.0303398122 
126	 0.0301067986 
127	 0.0298770410 
128	 0.0296504704 
129	 0.0294270126 
130	 0.0292066017 
131	 0.0289891711 
132	 0.0287746560 
133	 0.0285629958 
134	 0.0283541255 
135	 0.0281479914 
136	 0.0279445330 
137	 0.0277436950 
138	 0.0275454258 
139	 0.0273496719 
140	 0.0271563799 
141	 0.0269655012 
142	 0.0267769901 
143	 0.0265907986 
144	 0.0264068780 
145	 0.0262251905 
146	 0.0260456852 
147	 0.0258683248 
148	 0.0256930676 
149	 0.0255198734 
150	 0.0253487033 
151	 0.0251795194 
152	 0.0250122849 
153	 0.0248469638 
154	 0.0246835211 
155	 0.0245219264 
156	 0.0243621367 
157	 0.0242041309 
158	 0.0240478705 
159	 0.0238933296 
160	 0.0237404723 
161	 0.0235892708 
162	 0.0234396970 
163	 0.0232917328 
164	 0.0231453313 
165	 0.0230004811 
166	 0.0228571542 
167	 0.0227153183 
168	 0.0225749562 
169	 0.0224360366 
170	 0.0222985433 
171	 0.0221624514 
172	 0.0220277312 
173	 0.0218943693 
174	 0.0217623428 
175	 0.0216316229 
176	 0.0215021981 
177	 0.0213740469 
178	 0.0212471482 
179	 0.0211214823 
180	 0.0209970229 
181	 0.0208737701 
182	 0.0207516857 
183	 0.0206307632 
184	 0.0205109847 
185	 0.0203923323 
186	 0.0202747887 
187	 0.0201583376 
188	 0.0200429632 
189	 0.0199286585 
190	 0.0198153872 
191	 0.0197031483 
192	 0.0195919277 
193	 0.0194817195 
194	 0.0193724858 
195	 0.0192642367 
196	 0.0191569462 
197	 0.0190506009 
198	 0.0189451894 
199	 0.0188406996 
200	 0.0187371190 
201	 0.0186344464 
202	 0.0185326436 
203	 0.0184317254 
204	 0.0183316667 
205	 0.0182324670 
206	 0.0181340895 
207	 0.0180365521 
208	 0.0179398303 
209	 0.0178439247 
210	 0.0177488104 
211	 0.0176544781 
212	 0.0175609207 
213	 0.0174681426 
214	 0.0173761175 
215	 0.0172848486 
216	 0.0171943119 
217	 0.0171044994 
218	 0.0170154186 
219	 0.0169270452 
220	 0.0168393703 
221	 0.0167524018 
222	 0.0166661147 
223	 0.0165805145 
224	 0.0164955776 
225	 0.0164113109 
226	 0.0163276919 
227	 0.0162447137 
228	 0.0161623869 
229	 0.0160806873 
230	 0.0159996218 
231	 0.0159191666 
232	 0.0158393301 
233	 0.0157600895 
234	 0.0156814540 
235	 0.0156034011 
236	 0.0155259399 
237	 0.0154490639 
238	 0.0153727478 
239	 0.0152969860 
240	 0.0152217932 
241	 0.0151471636 
242	 0.0150730702 
243	 0.0149995231 
244	 0.0149265012 
245	 0.0148540161 
246	 0.0147820460 
247	 0.0147106017 
248	 0.0146396784 
249	 0.0145692499 
250	 0.0144993280 
251	 0.0144298924 
252	 0.0143609553 
253	 0.0142925133 
254	 0.0142245404 
255	 0.0141570487 
256	 0.0140900178 
257	 0.0140234785 
258	 0.0139573721 
259	 0.0138917438 
260	 0.0138265589 
261	 0.0137618258 
262	 0.0136975239 
263	 0.0136336672 
264	 0.0135702542 
265	 0.0135072594 
266	 0.0134446950 
267	 0.0133825603 
268	 0.0133208302 
269	 0.0132595175 
270	 0.0131986224 
271	 0.0131381198 
272	 0.0130780229 
273	 0.0130183316 
274	 0.0129590401 
275	 0.0129001228 
276	 0.0128415934 
277	 0.0127834540 
278	 0.0127256807 
279	 0.0126682870 
280	 0.0126112741 
281	 0.0125546170 
282	 0.0124983480 
283	 0.0124424297 
284	 0.0123868491 
285	 0.0123316468 
286	 0.0122767876 
287	 0.0122222786 
288	 0.0121681203 
289	 0.0121142890 
290	 0.0120607989 
291	 0.0120076526 
292	 0.0119548462 
293	 0.0119023539 
294	 0.0118501890 
295	 0.0117983548 
296	 0.0117468484 
297	 0.0116956439 
298	 0.0116447753 
299	 0.0115941870 
300	 0.0115439259 
301	 0.0114939838 
302	 0.0114443310 
303	 0.0113949784 
304	 0.0113459299 
305	 0.0112971839 
306	 0.0112487150 
307	 0.0112005571 
308	 0.0111526766 
309	 0.0111050810 
310	 0.0110577520 
311	 0.0110107270 
312	 0.0109639729 
313	 0.0109174956 
314	 0.0108712969 
315	 0.0108253748 
316	 0.0107797048 
317	 0.0107342998 
318	 0.0106891865 
319	 0.0106443052 
320	 0.0105996975 
321	 0.0105553579 
322	 0.0105112586 
323	 0.0104674103 
324	 0.0104238182 
325	 0.0103804825 
326	 0.0103373784 
327	 0.0102945394 
328	 0.0102519338 
329	 0.0102095678 
330	 0.0101674445 
331	 0.0101255633 
332	 0.0100839003 
333	 0.0100424892 
334	 0.0100012997 
335	 0.0099603380 
336	 0.0099196076 
337	 0.0098791086 
338	 0.0098388168 
339	 0.0097987659 
340	 0.0097589259 
341	 0.0097193027 
342	 0.0096799000 
343	 0.0096407177 
344	 0.0096017321 
345	 0.0095629767 
346	 0.0095244218 
347	 0.0094860735 
348	 0.0094479354 
349	 0.0094100073 
350	 0.0093722873 
351	 0.0093347508 
352	 0.0092974309 
353	 0.0092602993 
354	 0.0092233624 
355	 0.0091866242 
356	 0.0091500854 
357	 0.0091137444 
358	 0.0090775768 
359	 0.0090416152 
360	 0.0090058318 
361	 0.0089702325 
362	 0.0089348421 
363	 0.0088996060 
364	 0.0088645611 
365	 0.0088297067 
366	 0.0087950172 
367	 0.0087605228 
368	 0.0087261955 
369	 0.0086920405 
370	 0.0086580619 
371	 0.0086242609 
372	 0.0085906362 
373	 0.0085571854 
374	 0.0085238849 
375	 0.0084907663 
376	 0.0084578038 
377	 0.0084250035 
378	 0.0083923908 
379	 0.0083599129 
380	 0.0083276051 
381	 0.0082954672 
382	 0.0082634956 
383	 0.0082316650 
384	 0.0082000051 
385	 0.0081684901 
386	 0.0081371256 
387	 0.0081059164 
388	 0.0080748645 
389	 0.0080439693 
390	 0.0080132291 
391	 0.0079826202 
392	 0.0079521734 
393	 0.0079218633 
394	 0.0078917161 
395	 0.0078617043 
396	 0.0078318313 
397	 0.0078021012 
398	 0.0077725158 
399	 0.0077430753 
400	 0.0077137789 
401	 0.0076846036 
402	 0.0076555798 
403	 0.0076266830 
404	 0.0075979394 
405	 0.0075693221 
406	 0.0075408344 
407	 0.0075124799 
408	 0.0074842607 
409	 0.0074561769 
410	 0.0074282277 
411	 0.0074003905 
412	 0.0073726950 
413	 0.0073451174 
414	 0.0073176834 
415	 0.0072903671 
416	 0.0072631714 
417	 0.0072360999 
418	 0.0072091548 
419	 0.0071823365 
420	 0.0071556437 
421	 0.0071290751 
422	 0.0071026082 
423	 0.0070762722 
424	 0.0070500440 
425	 0.0070239495 
426	 0.0069979638 
427	 0.0069720898 
428	 0.0069463513 
429	 0.0069207004 
430	 0.0068951885 
431	 0.0068697675 
432	 0.0068444665 
433	 0.0068192853 
434	 0.0067942214 
435	 0.0067692516 
436	 0.0067444024 
437	 0.0067196511 
438	 0.0066950222 
439	 0.0066704921 
440	 0.0066460636 
441	 0.0066217406 
442	 0.0065975257 
443	 0.0065734199 
444	 0.0065494228 
445	 0.0065255332 
446	 0.0065017293 
447	 0.0064780383 
448	 0.0064544580 
449	 0.0064309658 
450	 0.0064075651 
451	 0.0063842817 
452	 0.0063610912 
453	 0.0063379954 
454	 0.0063149969 
455	 0.0062921165 
456	 0.0062693082 
457	 0.0062465993 
458	 0.0062239913 
459	 0.0062014837 
460	 0.0061790547 
461	 0.0061567304 
462	 0.0061345086 
463	 0.0061123670 
464	 0.0060903087 
465	 0.0060683587 
466	 0.0060464938 
467	 0.0060247156 
468	 0.0060030267 
469	 0.0059814478 
470	 0.0059599340 
471	 0.0059385117 
472	 0.0059171822 
473	 0.0058959452 
474	 0.0058747990 
475	 0.0058537225 
476	 0.0058327411 
477	 0.0058118337 
478	 0.0057910249 
479	 0.0057702922 
480	 0.0057496574 
481	 0.0057290978 
482	 0.0057086153 
483	 0.0056882125 
484	 0.0056679113 
485	 0.0056476677 
486	 0.0056275272 
487	 0.0056074464 
488	 0.0055874506 
489	 0.0055675408 
490	 0.0055477160 
491	 0.0055279551 
492	 0.0055082822 
493	 0.0054886957 
494	 0.0054691747 
495	 0.0054497214 
496	 0.0054303601 
497	 0.0054110693 
498	 0.0053918504 
499	 0.0053727248 
500	 0.0053536496 
501	 0.0053346699 
502	 0.0053157633 
503	 0.0052969090 
504	 0.0052781525 
505	 0.0052594510 
506	 0.0052408282 
507	 0.0052222837 
508	 0.0052038163 
509	 0.0051854052 
510	 0.0051670736 
511	 0.0051488014 
512	 0.0051306116 
513	 0.0051124834 
514	 0.0050944376 
515	 0.0050764534 
516	 0.0050585324 
517	 0.0050406770 
518	 0.0050229087 
519	 0.0050051856 
520	 0.0049875516 
521	 0.0049699647 
522	 0.0049524674 
523	 0.0049350181 
524	 0.0049176396 
525	 0.0049003321 
526	 0.0048830948 
527	 0.0048659077 
528	 0.0048487938 
529	 0.0048317332 
530	 0.0048147488 
531	 0.0047978378 
532	 0.0047809800 
533	 0.0047641765 
534	 0.0047474489 
535	 0.0047307773 
536	 0.0047141633 
537	 0.0046976088 
538	 0.0046811345 
539	 0.0046646998 
540	 0.0046483468 
541	 0.0046320351 
542	 0.0046158057 
543	 0.0045996184 
544	 0.0045834954 
545	 0.0045674368 
546	 0.0045514425 
547	 0.0045354925 
548	 0.0045196092 
549	 0.0045037917 
550	 0.0044880204 
551	 0.0044723162 
552	 0.0044566595 
553	 0.0044410712 
554	 0.0044255320 
555	 0.0044100431 
556	 0.0043946257 
557	 0.0043792596 
558	 0.0043639458 
559	 0.0043486858 
560	 0.0043334987 
561	 0.0043183455 
562	 0.0043032668 
563	 0.0042882231 
564	 0.0042732547 
565	 0.0042583227 
566	 0.0042434484 
567	 0.0042286326 
568	 0.0042138752 
569	 0.0041991569 
570	 0.0041844994 
571	 0.0041699023 
572	 0.0041553464 
573	 0.0041408521 
574	 0.0041264004 
575	 0.0041120115 
576	 0.0040976662 
577	 0.0040833834 
578	 0.0040691445 
579	 0.0040549500 
580	 0.0040408207 
581	 0.0040267173 
582	 0.0040126824 
583	 0.0039986960 
584	 0.0039847584 
585	 0.0039708703 
586	 0.0039570323 
587	 0.0039432449 
588	 0.0039295083 
589	 0.0039158224 
590	 0.0039021876 
591	 0.0038885847 
592	 0.0038750361 
593	 0.0038615420 
594	 0.0038481015 
595	 0.0038346959 
596	 0.0038213457 
597	 0.0038080319 
598	 0.0037947755 
599	 0.0037815742 
600	 0.0037684104 
601	 0.0037552840 
602	 0.0037422158 
603	 0.0037291869 
604	 0.0037162168 
605	 0.0037032670 
606	 0.0036903793 
607	 0.0036775343 
608	 0.0036647492 
609	 0.0036519874 
610	 0.0036392876 
611	 0.0036266119 
612	 0.0036139995 
613	 0.0036014315 
614	 0.0035888889 
615	 0.0035764108 
616	 0.0035639603 
617	 0.0035515572 
618	 0.0035392022 
619	 0.0035268948 
620	 0.0035146341 
621	 0.0035024023 
622	 0.0034902188 
623	 0.0034780836 
624	 0.0034659788 
625	 0.0034539242 
626	 0.0034419016 
627	 0.0034299308 
628	 0.0034180099 
629	 0.0034061218 
630	 0.0033942666 
631	 0.0033824635 
632	 0.0033706953 
633	 0.0033589625 
634	 0.0033472839 
635	 0.0033356417 
636	 0.0033240362 
637	 0.0033124687 
638	 0.0033009566 
639	 0.0032894643 
640	 0.0032780288 
641	 0.0032666314 
642	 0.0032552735 
643	 0.0032439349 
644	 0.0032326555 
645	 0.0032214169 
646	 0.0032102004 
647	 0.0031990427 
648	 0.0031879085 
649	 0.0031768166 
650	 0.0031657669 
651	 0.0031547596 
652	 0.0031437765 
653	 0.0031328374 
654	 0.0031219424 
655	 0.0031110734 
656	 0.0031002499 
657	 0.0030894705 
658	 0.0030787180 
659	 0.0030680105 
660	 0.0030573301 
661	 0.0030466955 
662	 0.0030360890 
663	 0.0030255286 
664	 0.0030149973 
665	 0.0030044953 
666	 0.0029940417 
667	 0.0029836189 
668	 0.0029732275 
669	 0.0029628849 
670	 0.0029525736 
671	 0.0029422943 
672	 0.0029320472 
673	 0.0029218496 
674	 0.0029116671 
675	 0.0029015357 
676	 0.0028914367 
677	 0.0028813709 
678	 0.0028713382 
679	 0.0028613392 
680	 0.0028513742 
681	 0.0028414436 
682	 0.0028315478 
683	 0.0028216869 
684	 0.0028118610 
685	 0.0028020706 
686	 0.0027922984 
687	 0.0027825793 
688	 0.0027728806 
689	 0.0027632184 
690	 0.0027535938 
691	 0.0027440056 
692	 0.0027344383 
693	 0.0027249088 
694	 0.0027154173 
695	 0.0027059480 
696	 0.0026965175 
697	 0.0026871253 
698	 0.0026777563 
699	 0.0026684258 
700	 0.0026591187 
701	 0.0026498514 
702	 0.0026406222 
703	 0.0026314167 
704	 0.0026222346 
705	 0.0026130922 
706	 0.0026039751 
707	 0.0025948980 
708	 0.0025858470 
709	 0.0025768349 
710	 0.0025678481 
711	 0.0025588867 
712	 0.0025499648 
713	 0.0025410688 
714	 0.0025321991 
715	 0.0025233693 
716	 0.0025145658 
717	 0.0025057883 
718	 0.0024970383 
719	 0.0024883288 
720	 0.0024796464 
721	 0.0024709907 
722	 0.0024623620 
723	 0.0024537623 
724	 0.0024452037 
725	 0.0024366581 
726	 0.0024281554 
727	 0.0024196806 
728	 0.0024112333 
729	 0.0024028135 
730	 0.0023944242 
731	 0.0023860438 
732	 0.0023777106 
733	 0.0023694073 
734	 0.0023611332 
735	 0.0023528900 
736	 0.0023446584 
737	 0.0023364731 
738	 0.0023283030 
739	 0.0023201764 
740	 0.0023120647 
741	 0.0023039833 
742	 0.0022959320 
743	 0.0022879121 
744	 0.0022799055 
745	 0.0022719440 
746	 0.0022639975 
747	 0.0022560818 
748	 0.0022481963 
749	 0.0022403416 
750	 0.0022324995 
751	 0.0022246890 
752	 0.0022169092 
753	 0.0022091607 
754	 0.0022014255 
755	 0.0021937222 
756	 0.0021860498 
757	 0.0021784083 
758	 0.0021707802 
