0.1589951127 	0.1239933859 	0.0746974668 	0.0464326000 	0.0287065699 	0.0180960001 	0.0119508384 	0.0083427495 	0.0061566453 	0.0047680188 	0.0038255420 	0.0031309757 	0.0025722614 	0.0020825686 	0.0016212750 	0.0011606804 	0.0006821380 	0.0001706341 	-0.0003850204 	-0.0009959404 	-0.0016728431 	-0.0024317866 	-0.0032965609 	-0.0043196508 	-0.0055908981 	-0.0073738134 	-0.0101460216 	-0.0157505335 	-0.0277965490 	-0.0604099157 	-0.1193366577 	-0.1883740739 	
0.2667164731 	0.2393021689 	0.1761031044 	0.1305628036 	0.0969099976 	0.0736730668 	0.0578049491 	0.0467055414 	0.0387026651 	0.0327214804 	0.0280586864 	0.0242500642 	0.0209812717 	0.0180310770 	0.0152365244 	0.0124717591 	0.0096347177 	0.0066382640 	0.0034038898 	-0.0001460069 	-0.0040948113 	-0.0085534435 	-0.0136760695 	-0.0197556634 	-0.0272730687 	-0.0374041333 	-0.0522670958 	-0.0780182205 	-0.1251336135 	-0.2171715638 	-0.3327453225 	-0.3778849435 	
0.1764479357 	0.2444102721 	0.2352739579 	0.2035938046 	0.1707591112 	0.1429876627 	0.1208204986 	0.1033368205 	0.0894529537 	0.0782222403 	0.0688918675 	0.0608811330 	0.0537406781 	0.0471156448 	0.0407174008 	0.0343028250 	0.0276593729 	0.0205927683 	0.0129172456 	0.0044403405 	-0.0050507438 	-0.0158337575 	-0.0282880069 	-0.0430720776 	-0.0612493727 	-0.0850680617 	-0.1183317747 	-0.1692063490 	-0.2464623649 	-0.3566749964 	-0.4417323256 	-0.3661535481 	
0.1269101169 	0.2206248826 	0.2421294638 	0.2319350942 	0.2112278187 	0.1888719334 	0.1681439830 	0.1499196996 	0.1341504792 	0.1204619777 	0.1083981475 	0.0975124426 	0.0873956028 	0.0776786552 	0.0680271639 	0.0581328391 	0.0477048061 	0.0364595978 	0.0241106482 	0.0103498836 	-0.0051737067 	-0.0229102265 	-0.0434724319 	-0.0678430184 	-0.0975762544 	-0.1355295970 	-0.1860446438 	-0.2558270556 	-0.3470472199 	-0.4476777527 	-0.4824056865 	-0.3167482259 	
0.0928494666 	0.1905741203 	0.2310397244 	0.2392426249 	0.2318823038 	0.2179222495 	0.2018774318 	0.1858212988 	0.1705847698 	0.1563763648 	0.1431014835 	0.1305226129 	0.1183385008 	0.1062219906 	0.0938368534 	0.0808433471 	0.0668975436 	0.0516454722 	0.0347133330 	0.0156883024 	-0.0059084909 	-0.0306819040 	-0.0594432001 	-0.0934069375 	-0.1343896451 	-0.1852551167 	-0.2495292424 	-0.3302009146 	-0.4214409182 	-0.4976078257 	-0.4827509044 	-0.2682069435 	
0.0729310838 	0.1661571518 	0.2155111357 	0.2359756109 	0.2394884937 	0.2337121785 	0.2232493112 	0.2106816176 	0.1973657260 	0.1839319271 	0.1705864289 	0.1572893003 	0.1438579492 	0.1300264929 	0.1154787988 	0.0998653698 	0.0828097960 	0.0639071771 	0.0427158908 	0.0187393836 	-0.0086024528 	-0.0400290459 	-0.0764756938 	-0.1192370271 	-0.1700578421 	-0.2311520817 	-0.3041460888 	-0.3874811827 	-0.4684846044 	-0.5144899165 	-0.4588751542 	-0.2254098915 	
0.0608621194 	0.1476791128 	0.2007557241 	0.2288717662 	0.2403085495 	0.2412437474 	0.2358943726 	0.2269357554 	0.2159669081 	0.2038659753 	0.1910410683 	0.1775979463 	0.1634491415 	0.1483831524 	0.1321069647 	0.1142704067 	0.0944779242 	0.0722906212 	0.0472203299 	0.0187143318 	-0.0138692346 	-0.0513026548 	-0.0945353513 	-0.1447428221 	-0.2032339652 	-0.2710354309 	-0.3473296911 	-0.4263334596 	-0.4908791138 	-0.5070741731 	-0.4223351572 	-0.1895748545 	
0.0533752848 	0.1341344890 	0.1880875373 	0.2205509542 	0.2373334005 	0.2433157186 	0.2421703923 	0.2364395421 	0.2277715242 	0.2171534006 	0.2051036219 	0.1918173165 	0.1772700909 	0.1612892414 	0.1436004608 	0.1238565953 	0.1016531305 	0.0765336080 	0.0479871838 	0.0154392992 	-0.0217618765 	-0.0643602240 	-0.1131849710 	-0.1690797527 	-0.2326085932 	-0.3033084532 	-0.3779186292 	-0.4474552588 	-0.4928176151 	-0.4829882792 	-0.3802397630 	-0.1597054167 	
0.0484543546 	0.1239873685 	0.1773388776 	0.2119733778 	0.2321213003 	0.2416624617 	0.2437363932 	0.2406568203 	0.2340089668 	0.2247926642 	0.2135652351 	0.2005623798 	0.1857922043 	0.1691039269 	0.1502355388 	0.1288447967 	0.1045276426 	0.0768273120 	0.0452373947 	0.0092023332 	-0.0318776932 	-0.0786246310 	-0.1316087070 	-0.1911576365 	-0.2568993020 	-0.3268430845 	-0.3956955751 	-0.4525804695 	-0.4786772895 	-0.4481854123 	-0.3366782730 	-0.1344400822 	
0.0449404869 	0.1159741660 	0.1679141541 	0.2032771111 	0.2253238036 	0.2372060704 	0.2416029194 	0.2405745053 	0.2355841614 	0.2275837964 	0.2171192342 	0.2044298423 	0.1895317934 	0.1722824389 	0.1524270673 	0.1296311640 	0.1035015954 	0.0736004979 	0.0394562403 	0.0005778169 	-0.0435160968 	-0.0932328814 	-0.1487655617 	-0.2098072511 	-0.2750036394 	-0.3410274161 	-0.4011979264 	-0.4440329564 	-0.4526010793 	-0.4071979698 	-0.2940516727 	-0.1128016311 	
0.0421547441 	0.1091580483 	0.1592012659 	0.1943288404 	0.2172107910 	0.2304810463 	0.2364423129 	0.2369109696 	0.2332045659 	0.2261933072 	0.2163799675 	0.2039828709 	0.1890096550 	0.1713168749 	0.1506553743 	0.1267034911 	0.0990915467 	0.0674217870 	0.0312895918 	-0.0096854334 	-0.0558039318 	-0.1071827657 	-0.1635623313 	-0.2239680836 	-0.2861552975 	-0.3458075683 	-0.3955754216 	-0.4244436885 	-0.4183183804 	-0.3634210893 	-0.2537693939 	-0.0941571340 	
0.0396976317 	0.1028960747 	0.1507076572 	0.1849379607 	0.2078875276 	0.2218183800 	0.2287300670 	0.2302181967 	0.2274503408 	0.2211999259 	0.2119099449 	0.1997640637 	0.1847526129 	0.1667280780 	0.1454491127 	0.1206150457 	0.0918942678 	0.0589514239 	0.0214801321 	-0.0207485884 	-0.0678066405 	-0.1194745882 	-0.1750203812 	-0.2328547161 	-0.2900392685 	-0.3416896986 	-0.3804529542 	-0.3965444320 	-0.3790639196 	-0.3193529960 	-0.2166403785 	-0.0780936422 	
0.0373354953 	0.0967729994 	0.1420911891 	0.1749576043 	0.1974226803 	0.2114697912 	0.2188509971 	0.2209661403 	0.2188390025 	0.2131431593 	0.2042561357 	0.1923222021 	0.1773125863 	0.1590775919 	0.1373898135 	0.1119802486 	0.0825711366 	0.0489107208 	0.0108172947 	-0.0317572797 	-0.0786301540 	-0.1292375412 	-0.1824114990 	-0.2360704084 	-0.2868384839 	-0.3296821930 	-0.3577744935 	-0.3629956228 	-0.3375398827 	-0.2767790048 	-0.1830885749 	-0.0643151356 	
0.0349370602 	0.0905421329 	0.1331480933 	0.1643154675 	0.1859013041 	0.1996655213 	0.2071514164 	0.2095854308 	0.2078581683 	0.2025475651 	0.1939673389 	0.1822242127 	0.1672737351 	0.1489699715 	0.1271082637 	0.1014632540 	0.0718260193 	0.0380458014 	0.0000833009 	-0.0419152990 	-0.0875124364 	-0.1358294932 	-0.1853455792 	-0.2336519702 	-0.2772039996 	-0.3111773963 	-0.3296259478 	-0.3262352613 	-0.2959003817 	-0.2369071502 	-0.1532713008 	-0.0525771156 	
0.0324372303 	0.0840795733 	0.1237897028 	0.1530172038 	0.1734461941 	0.1866427832 	0.1939670384 	0.1964902508 	0.1949819429 	0.1899324379 	0.1815978875 	0.1700533983 	0.1552456362 	0.1370405840 	0.1152661741 	0.0897519509 	0.0603698073 	0.0270808285 	-0.0100055699 	-0.0505533436 	-0.0938953433 	-0.1388982610 	-0.1838004900 	-0.2260445854 	-0.2621587538 	-0.2877916572 	-0.2980563015 	-0.2883598342 	-0.2557616350 	-0.2004777662 	-0.1271539406 	-0.0426552763 	
0.0298151453 	0.0773498083 	0.1140169767 	0.1411362281 	0.1602197569 	0.1726540955 	0.1796323357 	0.1820852651 	0.1806732411 	0.1758087789 	0.1676988974 	0.1563951037 	0.1418432668 	0.1239298485 	0.1025242202 	0.0775194228 	0.0488749938 	0.0166663962 	-0.0188543502 	-0.0571824917 	-0.0974663619 	-0.1383972155 	-0.1780949181 	-0.2140186574 	-0.2429582530 	-0.2611930028 	-0.2649230756 	-0.2510508430 	-0.2182410726 	-0.1678604294 	-0.1045655136 	-0.0343345409 	
0.0270799949 	0.0703797634 	0.1038971902 	0.1287986770 	0.1464170888 	0.1579652343 	0.1644799778 	0.1667634327 	0.1653780574 	0.1606686328 	0.1528021383 	0.1418147392 	0.1276592595 	0.1102497791 	0.0895033365 	0.0653806995 	0.0379295207 	0.0073333112 	-0.0260306604 	-0.0615230039 	-0.0981646321 	-0.1345569119 	-0.1688158585 	-0.1985511224 	-0.2209381730 	-0.2329468069 	-0.2317831012 	-0.2155523013 	-0.1840215282 	-0.1391425627 	-0.0852438670 	-0.0274082512 	
0.0242609646 	0.0632388013 	0.0935434469 	0.1161673571 	0.1322549118 	0.1428477963 	0.1488345358 	0.1508987322 	0.1495152532 	0.1449707902 	0.1374007719 	0.1268333639 	0.1132343560 	0.0965499831 	0.0767473107 	0.0538539260 	0.0279994051 	-0.0005388975 	-0.0312843731 	-0.0635045552 	-0.0961535691 	-0.1278231919 	-0.1567201972 	-0.1806976387 	-0.1973772500 	-0.2044018697 	-0.1998377297 	-0.1826937821 	-0.1534312304 	-0.1142090812 	-0.0688732683 	-0.0216810103 	
0.0213997242 	0.0560229857 	0.0830974583 	0.1034266359 	0.1179597720 	0.1275698557 	0.1330042378 	0.1348372128 	0.1334655758 	0.1291265727 	0.1219313872 	0.1119057187 	0.0990319197 	0.0832895518 	0.0646938556 	0.0433331316 	0.0194068987 	-0.0067338009 	-0.0345437597 	-0.0632409150 	-0.0917692400 	-0.1187777334 	-0.1426317803 	-0.1614791041 	-0.1733951532 	-0.1766267020 	-0.1699288234 	-0.1529460083 	-0.1265285270 	-0.0928110019 	-0.0551145534 	-0.0169721465 	
0.0185445616 	0.0488427455 	0.0727153827 	0.0907694773 	0.1037571587 	0.1123870763 	0.1172730191 	0.1188889827 	0.1175624233 	0.1134887228 	0.1067605188 	0.0974045499 	0.0854205840 	0.0708193661 	0.0536584458 	0.0340764059 	0.0123264067 	-0.0111903100 	-0.0358918569 	-0.0609871064 	-0.0854572857 	-0.1080575221 	-0.1273518989 	-0.1417977751 	-0.1498934602 	-0.1503934020 	-0.1425730992 	-0.1264934509 	-0.1031819993 	-0.0746215847 	-0.0436282542 	-0.0131183213 	
0.0157459095 	0.0418133510 	0.0625567995 	0.0783869993 	0.0898627316 	0.0975355185 	0.1018945596 	0.1033226805 	0.1020862314 	0.0983451588 	0.0921777427 	0.0836132078 	0.0726671760 	0.0593765183 	0.0438321417 	0.0262093937 	0.0067964325 	-0.0139796325 	-0.0355301377 	-0.0570892057 	-0.0777107263 	-0.0962862897 	-0.1115940783 	-0.1223886520 	-0.1275372962 	-0.1261983512 	-0.1180191487 	-0.1033104326 	-0.0831399311 	-0.0592800086 	-0.0340912850 	-0.0099751514 	
0.0130530312 	0.0350479654 	0.0527765262 	0.0664608532 	0.0764759772 	0.0832269344 	0.0870889580 	0.0883633486 	0.0872631498 	0.0839184008 	0.0783958142 	0.0707269410 	0.0609397641 	0.0490902463 	0.0352917145 	0.0197412960 	0.0027429866 	-0.0152731880 	-0.0337375796 	-0.0519359340 	-0.0690179038 	-0.0840252685 	-0.0959466215 	-0.1038035532 	-0.1067685613 	-0.1043057615 	-0.0963129036 	-0.0832312762 	-0.0660865545 	-0.0464237326 	-0.0262084396 	-0.0074179131 	
0.0105118569 	0.0286529463 	0.0435191668 	0.0551581676 	0.0637764377 	0.0696465506 	0.0730423082 	0.0741936908 	0.0732680568 	0.0703702780 	0.0655573196 	0.0588617223 	0.0503192492 	0.0399968838 	0.0280188110 	0.0145889184 	0.0000090548 	-0.0153079394 	-0.0308319316 	-0.0459185820 	-0.0598254084 	-0.0717451677 	-0.0808603473 	-0.0864204648 	-0.0878391653 	-0.0848012015 	-0.0773610709 	-0.0660094484 	-0.0516849567 	-0.0357113832 	-0.0197198098 	-0.0053417655 	
0.0081638066 	0.0227251817 	0.0349159027 	0.0446288263 	0.0519220961 	0.0569531838 	0.0599087672 	0.0609583916 	0.0602311674 	0.0578110426 	0.0537463568 	0.0480687788 	0.0408168945 	0.0320606960 	0.0219241690 	0.0106042665 	-0.0016149756 	-0.0143542027 	-0.0271378445 	-0.0394024803 	-0.0505170065 	-0.0598171043 	-0.0666557353 	-0.0704690811 	-0.0708536628 	-0.0676453688 	-0.0609863903 	-0.0513639292 	-0.0396080131 	-0.0268380193 	-0.0144052751 	-0.0036616767 	
0.0060455623 	0.0173510257 	0.0270831306 	0.0350044216 	0.0410495019 	0.0452810743 	0.0478146605 	0.0487707103 	0.0482474009 	0.0463115413 	0.0430036585 	0.0383525914 	0.0323952061 	0.0251973687 	0.0168733815 	0.0076018095 	-0.0023636209 	-0.0126892594 	-0.0229640234 	-0.0327105995 	-0.0414067847 	-0.0485182317 	-0.0535427408 	-0.0560644392 	-0.0558132767 	-0.0527222296 	-0.0469720234 	-0.0390132252 	-0.0295591191 	-0.0195443560 	-0.0100866581 	-0.0023122793 	
